Data sent: 1000000100100011010001010110011110001001101010111100110100001111
Time: 1008900000, TX_OUT: 1
Time: 354944100000, TX_OUT: 0
Time: 356211800000, TX_OUT: 1
Time: 357479500000, TX_OUT: 0
Time: 358747200000, TX_OUT: 0
Time: 362482600000, TX_OUT: 0
Time: 363482600000, TX_OUT: 0
Time: 364482600000, TX_OUT: 0
Time: 365482600000, TX_OUT: 1
Time: 366482600000, TX_OUT: 1
Time: 367482600000, TX_OUT: 1
Time: 368482600000, TX_OUT: 0
Time: 369482600000, TX_OUT: 1
Time: 370482600000, TX_OUT: 1
Time: 371482600000, TX_OUT: 1
Time: 372482600000, TX_OUT: 0
Time: 373482600000, TX_OUT: 1
Time: 374482600000, TX_OUT: 1
Time: 375482600000, TX_OUT: 1
Time: 376482600000, TX_OUT: 1
Time: 377482600000, TX_OUT: 1
Time: 378482600000, TX_OUT: 1
Time: 379482600000, TX_OUT: 0
Time: 380482600000, TX_OUT: 1
Time: 381482600000, TX_OUT: 0
Time: 382482600000, TX_OUT: 0
Time: 383482600000, TX_OUT: 0
Time: 384482600000, TX_OUT: 0
Time: 385482600000, TX_OUT: 0
Time: 386482600000, TX_OUT: 0
Time: 387482600000, TX_OUT: 0
Time: 388482600000, TX_OUT: 1
Time: 389482600000, TX_OUT: 1
Time: 390482600000, TX_OUT: 1
Time: 391482600000, TX_OUT: 1
Time: 392482600000, TX_OUT: 0
Time: 393482600000, TX_OUT: 0
Time: 394482600000, TX_OUT: 1
Time: 395482600000, TX_OUT: 0
Time: 396482600000, TX_OUT: 1
Time: 397482600000, TX_OUT: 1
Time: 398482600000, TX_OUT: 1
Time: 399482600000, TX_OUT: 1
Time: 400482600000, TX_OUT: 1
Time: 401482600000, TX_OUT: 1
Time: 402482600000, TX_OUT: 1
Time: 403482600000, TX_OUT: 1
Time: 404482600000, TX_OUT: 1
Time: 405482600000, TX_OUT: 1
Time: 406482600000, TX_OUT: 0
Time: 407482600000, TX_OUT: 1
Time: 408482600000, TX_OUT: 0
Time: 409482600000, TX_OUT: 0
Data sent: 1111110111110011011110001101111101001001000001111000110111110111
Time: 410482600000, TX_OUT: 0
Time: 411482600000, TX_OUT: 1
Time: 412482600000, TX_OUT: 1
Time: 413482600000, TX_OUT: 1
Time: 414482600000, TX_OUT: 1
Time: 415482600000, TX_OUT: 1
Time: 416482600000, TX_OUT: 1
Time: 417482600000, TX_OUT: 0
Time: 418482600000, TX_OUT: 1
Time: 419482600000, TX_OUT: 1
Time: 420482600000, TX_OUT: 1
Time: 421482600000, TX_OUT: 1
Time: 422482600000, TX_OUT: 1
Time: 423482600000, TX_OUT: 0
Time: 424482600000, TX_OUT: 0
Time: 425482600000, TX_OUT: 1
Time: 426482600000, TX_OUT: 1
Time: 427482600000, TX_OUT: 0
Time: 428482600000, TX_OUT: 1
Time: 429482600000, TX_OUT: 1
Time: 430482600000, TX_OUT: 1
Time: 431482600000, TX_OUT: 1
Time: 432482600000, TX_OUT: 0
Time: 433482600000, TX_OUT: 0
Time: 434482600000, TX_OUT: 0
Time: 435482600000, TX_OUT: 1
Time: 436482600000, TX_OUT: 1
Time: 437482600000, TX_OUT: 0
Time: 438482600000, TX_OUT: 1
Time: 439482600000, TX_OUT: 1
Time: 440482600000, TX_OUT: 1
Time: 441482600000, TX_OUT: 1
Time: 442482600000, TX_OUT: 1
Time: 443482600000, TX_OUT: 0
Time: 444482600000, TX_OUT: 1
Time: 445482600000, TX_OUT: 0
Time: 446482600000, TX_OUT: 0
Time: 447482600000, TX_OUT: 1
Time: 448482600000, TX_OUT: 0
Time: 449482600000, TX_OUT: 0
Time: 450482600000, TX_OUT: 1
Time: 451482600000, TX_OUT: 0
Time: 452482600000, TX_OUT: 0
Time: 453482600000, TX_OUT: 0
Time: 454482600000, TX_OUT: 0
Time: 455482600000, TX_OUT: 0
Time: 456482600000, TX_OUT: 1
Time: 457482600000, TX_OUT: 1
Time: 458482600000, TX_OUT: 1
Time: 459482600000, TX_OUT: 1
Time: 460482600000, TX_OUT: 0
Time: 461482600000, TX_OUT: 0
Time: 462482600000, TX_OUT: 0
Time: 463482600000, TX_OUT: 1
Time: 464482600000, TX_OUT: 1
Time: 465482600000, TX_OUT: 0
Time: 466482600000, TX_OUT: 1
Time: 467482600000, TX_OUT: 1
Time: 468482600000, TX_OUT: 1
Time: 469482600000, TX_OUT: 1
Time: 470482600000, TX_OUT: 1
Time: 471482600000, TX_OUT: 0
Time: 472482600000, TX_OUT: 1
Time: 473482600000, TX_OUT: 1
Time: 474482600000, TX_OUT: 1
